Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,2300,2301,,,Interference Proceedings [R-08.2017],,,,
MPEP,2300,2301.01,,,Statutory Basis [R-08.2017],,,,
MPEP,2300,,p1,,,,,,
MPEP,2300,,p2,,,,,,
MPEP,2300,2301.02,,,Definitions [R-08.2017],,,,
MPEP,2300,2301.03,,,Interfering Subject Matter [R-08.2017],,,,
MPEP,2300,2301.04,,,"Applicability of 35 U.S.C. 102(g) to Applications filed on or after March 16, 2013 [R-08.2017]",,,,
MPEP,2300,2302,,,Consult an Interference Practice Specialist [R-08.2017],,,,
MPEP,2300,,,,GENERAL PRACTICES,,,,
MPEP,2300,,,,Practice 1. Consult an Interference Practice Specialist.,,,,
MPEP,2300,,p1,,,,,,
MPEP,2300,,p2,,,,,,
MPEP,2300,,p3,,,,,,
MPEP,2300,,,,Practice 2. Party not in condition for allowance.,,,,
MPEP,2300,,p1,,,,,,
MPEP,2300,,,,Practice 3. Both in condition for allowance; earliest effective filing dates within six months.,,,,
MPEP,2300,,p1,,,,pre-AIA 35 U.S.C. 102(e); ,,
MPEP,2300,,,,Practice 4. Both in condition for allowance; earliest effective filing dates not within six months.,,,,
MPEP,2300,,p1,,,,35 U.S.C. 132; ,,
MPEP,2300,,,,Practice 5. Suspension discouraged.,,,,
MPEP,2300,,p1,,,,,,
MPEP,2300,2303,,,Completion of Examination [R-08.2017],,,,
MPEP,2300,,,,RESTRICTION IN APPLICATIONS WITH INTERFERING CLAIMS,,,,
MPEP,2300,,p1,,,,35 U.S.C. 121; ,,
MPEP,2300,2303(A),,,Non-Interfering Claims,,,,
MPEP,2300,2303(A),p1,,,,pre-AIA 35 U.S.C. 154(b)(1)(C)(i); ,,
MPEP,2300,2303(A),p2,,,,,,
MPEP,2300,2303(B),,,Unpatentable Claims,,,,
MPEP,2300,2303(B),p1,,,,,,
MPEP,2300,2303(B),p2,,,,,,
MPEP,2300,2303(C),,,Reissue Applications,,,,
MPEP,2300,2303(C),p1,,,,,,
MPEP,2300,2303(C),p2,,,,,,
MPEP,2300,2303,,,.01 Request for Interference Premature; Examination Not Completed,,,,
MPEP,2300,2303.01,,,Issuance and Suspension [R-08.2017],,,,
MPEP,2300,2303.02,,,Other Outstanding Issues with Patents [R-08.2017],,,,
MPEP,2300,2304,,,Suggesting an Interference [R-08.2017],,,,
MPEP,2300,2304.01,,,[Reserved],,,,
MPEP,2300,2304.01(a),,,Interference Search [R-08.2017],,,,
MPEP,2300,2304.01(b),,,Obtaining Control Over Involved Files [R-08.2017],,,,
MPEP,2300,2304.01(b)(I),,,IN DIFFERENT TECHNOLOGY CENTERS,,,,
MPEP,2300,2304.01(b)(I),p1,,,,,,
MPEP,2300,2304.01(b)(II),,,PAPERS NOT CONVERTED TO IMAGE FILE WRAPPER FILES,,,,
MPEP,2300,2304.01(b)(II),p1,,,,pre-AIA 35 U.S.C. 102(g)(1); ,,
MPEP,2300,2304.01(b)(II),p2,,,,,,
MPEP,2300,2304.01(b)(III),,,PATENT COOPERATION TREATY APPLICATION FILES,,,,
MPEP,2300,2304.01(b)(III),p1,,,,,,
MPEP,2300,2304.01(c),,,Translation of Foreign Benefit Application [R-08.2012],,,,
MPEP,2300,2304.01(c),,,reign Priority Not Substantiated,,,,
MPEP,2300,2304.01(d),,,Sorting Claims [R-08.2017],,,,
MPEP,2300,2304.02,,,Applicant Suggestion [R-08.2017],,,,
MPEP,2300,2304.02,,,Applicant Suggesting an Interference,,,,
MPEP,2300,2304.02,,,.01 Failure to Identify the Other Application or Patent,,,,
MPEP,2300,2304.02,,,.02 Failure to Identify the Counts and Corresponding Claims,,,,
MPEP,2300,2304.02,,,.03 Failure to Provide Claim Chart Comparing At Least One Claim,,,,
MPEP,2300,2304.02,,,.04 Failure to Explain in Detail Why Applicant Will Prevail on Priority,,,,
MPEP,2300,2304.02,,,.05 Claim Added/Amended; Failure to Provide Claim Chart Showing Written Description,,,,
MPEP,2300,2304.02,,,.06 Time Period for Reply,,,,
MPEP,2300,2304.02(a),,,Identifying the Other Application or Patent [R-08.2012],,,,
MPEP,2300,2304.02(b),,,Counts and Corresponding Claims [R-08.2017],,,,
MPEP,2300,2304.02(c),,,Explaining Priority [R-08.2017],,,,
MPEP,2300,2304.02(c)(I),,,REJECTION UNDER PRE-AIA 35 U.S.C. 102(a) or 102(e),,,,
MPEP,2300,2304.02(c)(I),p1,,,,pre-AIA 35 U.S.C. 102(a); ,37 CFR 1.130; ,
MPEP,2300,2304.02(c)(II),,,COMPLIANCE WITH PRE-AIA 35 U.S.C. 135(b),,,,
MPEP,2300,,p1,,,,,,
MPEP,2300,2304.02(c),,,aims Not Copied Within One Year of Patent Issue Date,,,,
MPEP,2300,2304.02(c),,,Claims Not Copied Within One Year Of Application Publication Date,,,,
MPEP,2300,2304.02(d),,,Adequate Written Description [R-08.2017],,,,
MPEP,2300,2304.03,,,Patentee Suggestion [R-08.2017],,,,
MPEP,2300,2304.04,,,Examiner Suggestion [R-08.2012],,,,
MPEP,2300,2304.04(a),,,Interfering Claim Already in Application [R-08.2017],,,,
MPEP,2300,2304.04(b),,,Requiring a Claim [R-08.2017],,,,
MPEP,2300,2304.04(b),,,quiring Applicant to Add Claim to Provoke Interference,,,,
MPEP,2300,,,,APPLICANT MUST ADD THE CLAIM,,,,
MPEP,2300,,p1,,,,,,"In re Ogiue, 517 F.2d 1382, 1390, 186 USPQ 227, 235 (CCPA 1975); "
MPEP,2300,,p2,,,,,,
MPEP,2300,2304.05,,,Common Ownership [R-08.2012],,,,
MPEP,2300,2305,,,Requiring a Priority Showing [R-08.2017],,,,
MPEP,2300,2305(I),,,RELATIONSHIP TO 37 CFR 1.131 AFFIDAVIT,,,,
MPEP,2300,2305(I),p1,,,,pre-AIA 35 U.S.C. 102(a); 35 U.S.C. 122(b); pre-AIA 35 U.S.C. 135(a); ,37 CFR 1.131; 37 CFR 1.131(a)(1); ,
MPEP,2300,2305(I),p2,,,,,37 CFR 1.131; ,
MPEP,2300,2305(I),p3,,,,,37 CFR 1.131; ,
MPEP,2300,2305(II),,,NOT A PRIORITY STATEMENT,,,,
MPEP,2300,2305(II),p1,,,,,,
MPEP,2300,2305(II),p2,,,,,,
MPEP,2300,2305(II),p3,,,,,37 CFR 1.608(b); ,
MPEP,2300,2306,,,Secrecy Order Cases [R-08.2017],,,,
MPEP,2300,2307,,,Action During an Interference [R-08.2017],,,,
MPEP,2300,2307.01,,,Ex Parte Communications [R-08.2017],,,,
MPEP,2300,2307.02,,,Access to Related Files [R-08.2012],,,,
MPEP,2300,2307.03,,,Suspension of Related Examinations [R-08.2017],,,,
MPEP,2300,2307.04,,,Additional Parties to Interference [R-08.2017],,,,
MPEP,2300,2307.05,,,Board Action on Related Files [R-08.2012],,,,
MPEP,2300,2307.06,,,Action at the Board [R-08.2017],,,,
MPEP,2300,2308,,,Action After an Interference [R-08.2012],,,,
