Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,0700,701,,,Statutory Authority for Examination [R-07.2015],,,,
MPEP,0700,,p1,,,,,,
MPEP,0700,,p1,,,,,,
MPEP,0700,,p1,,,,35 U.S.C. 100(e); pre-AIA 35 U.S.C. 100(e); ,,
MPEP,0700,,p2,,,,,,
MPEP,0700,,p1,,,,35 U.S.C. 100(e); ,,
MPEP,0700,,p2,,,,,,
MPEP,0700,,p3,,,,,,
MPEP,0700,702,,,Requisites of the Application [R-07.2015],,,,
MPEP,0700,702.01,,,Obviously Informal Cases [R-07.2015],,,,
MPEP,0700,702.01,,,"Use of Unconventional Terminology, Cannot Be Examined",,,,
MPEP,0700,702.01,,,Disclosure Is Incomprehensible,,,,
MPEP,0700,703,,,[Reserved],,,,
MPEP,0700,704,,,Search and Requirements for Information [R-08.2012],,,,
MPEP,0700,704.01,,,Search [R-08.2012],,,,
MPEP,0700,,,,PREVIOUS EXAMINER’S SEARCH,,,,
MPEP,0700,,p1,,,,,,
MPEP,0700,704.02-704.09,,,[Reserved],,,,
MPEP,0700,704.10,,,Requirements for Information [R-07.2015],,,,
MPEP,0700,704.11,,,What Information May Be Required [R-11.2013],,,,
MPEP,0700,,,,INFORMATION REASONABLY NECESSARY FOR FINDING PRIOR ART,,,,
MPEP,0700,,p1,,,,,37 CFR 1.105; ,
MPEP,0700,,p2,,,,,,
MPEP,0700,704.11(a),,,Examples of Information Reasonably Required [R-07.2015],,,,
MPEP,0700,704.11(b),,,When May a Requirement for Information Be Made [R-08.2012],,,,
MPEP,0700,704.11(b)(I),,,PRIOR TO THE FIRST ACTION ON THE MERITS,,,,
MPEP,0700,704.11(b)(I),p1,,,,,,
MPEP,0700,704.11(b)(I),p2,,,,,,
MPEP,0700,704.11(b)(II),,,WITH THE FIRST ACTION ON THE MERITS,,,,
MPEP,0700,704.11(b)(II),p1,,,,,,
MPEP,0700,704.11(b)(II),p2,,,,,,
MPEP,0700,704.11(b)(III),,,AFTER THE FIRST ACTION ON THE MERITS,,,,
MPEP,0700,704.11(b)(III),p1,,,,,,
MPEP,0700,704.11(b)(III),p2,,,,,,
MPEP,0700,704.11(b)(III),p3,,,,,37 CFR 1.105; ,
MPEP,0700,704.12,,,Replies to a Requirement for Information [R-08.2012],,,,
MPEP,0700,704.12(a),,,Relationship of Requirement for Information to Duty of Disclosure [R-08.2012],,,,
MPEP,0700,704.12(b),,,What Constitutes a Complete Reply [R-08.2012],,,,
MPEP,0700,704.12(c),,,Treatment of an Incomplete Reply [R-07.2015],,,,
MPEP,0700,704.12(c),,,"na Fide, Non-Responsive Amendments",,,,
