Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,1000,1001,,,Statutory Authority of Director of the USPTO [R-07.2015],,,,
MPEP,1000,1001.01,,,Modes of Exercising Authority [R-07.2015],,,,
MPEP,1000,1002,,,Petitions to the Director of the USPTO [R-07.2015],,,,
MPEP,1000,1002,,,".20 Petition or Request Dismissed, Proper Fee Not Submitted",,,,
MPEP,1000,1002,,,.30 Petition Header Information,,,,
MPEP,1000,1002.01,,,Procedure [R-07.2015],,,,
MPEP,1000,1002.02,,,Delegation of Authority To Decide Petitions [R-07.2015],,,,
MPEP,1000,1002.02(a),,,[Reserved],,,,
MPEP,1000,1002.02(b),,,Petitions and Requests Decided by the Office of the Deputy Commissioner for Patent Examination Policy [R-07.2015],,,,
MPEP,1000,1002.02(c),,,Petitions and Requests Decided by the Technology Center Directors [R-08.2017],,,,
MPEP,1000,1002.02(c)(1),,,Petitions Decided by the Director of Technology Center 3640 [R-07.2015],,,,
MPEP,1000,1002.02(c)(2),,,Petitions and Matters Decided by the Director of Technology Center 1600 [R-07.2015],,,,
MPEP,1000,1002.02(c)(3),,,Petitions and Requests Decided by the Director of Technology Center 2900 [R-07.2015],,,,
MPEP,1000,1002.02(c)(4),,,Petitions Decided in the Central Reexamination Unit [R-08.2017],,,,
MPEP,1000,1002.02(d),,,Petitions and Matters Decided by Supervisory Patent Examiners [R-08.2017],,,,
MPEP,1000,1002.02(e),,,[Reserved],,,,
MPEP,1000,1002.02(f),,,Petitions and Matters Decided by the Chief Administrative Patent Judge of the Patent Trial and Appeal Board [R-07.2015],,,,
MPEP,1000,1002.02(g),,,Petitions Decided by the Administrative Patent Judges [R-07.2015],,,,
MPEP,1000,1002.02(h),,,[Reserved],,,,
MPEP,1000,1002.02(i),,,Petitions Decided by the Commissioner for Trademarks [R-08.2012],,,,
MPEP,1000,1002.02(j),,,Petitions Decided by the Patent Trial and Appeal Board [R-07.2015],,,,
MPEP,1000,1002.02(k),,,[Reserved],,,,
MPEP,1000,1002.02(k)(1),,,Petitions and Matters Decided by the General Counsel [R-07.2015],,,,
MPEP,1000,1002.02(k)(2),,,Requests Decided by the Office of General Law [R-07.2015],,,,
MPEP,1000,1002.02(k)(3),,,Petitions Decided by the Solicitor [R-08.2012],,,,
MPEP,1000,1002.02(l),,,Requests Decided by the Certificates of Correction Branch [R-07.2015],,,,
MPEP,1000,1002.02(m),,,Petitions Decided by the Director of the Office of Enrollment and Discipline [R-07.2015],,,,
MPEP,1000,1002.02(n),,,[Reserved],,,,
MPEP,1000,1002.02(o),,,Petitions and Other Matters Decided by the Deputy Director of the USPTO [R-07.2015],,,,
MPEP,1000,1002.02(p),,,Petitions and Matters Decided by the Director of International Patent Legal Administration [R-07.2015],,,,
MPEP,1000,1002.02(q),,,Petitions and Requests Decided by the Director of Office of Patent Application Processing (OPAP) [R-07.2015],,,,
MPEP,1000,1002.02(r),,,Petitions Decided by the Director of Office of Data Management [R-07.2015],,,,
MPEP,1000,1002.02(s),,,Petitions and Matters Decided in the Technology Centers [R-07.2015],,,,
MPEP,1000,1002.02(t),,,Requests Decided by the Associate Commissioner for Patent Information Management [R-08.2017],,,,
MPEP,1000,1003,,,Matters Submitted to Technology Center Directors [R-08.2017],,,,
MPEP,1000,1004,,,Actions Which Require the Attention of a Primary Examiner [R-07.2015],,,,
MPEP,1000,1005,,,Exceptions to Partial Signatory Authority [R-07.2015],,,,
