Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,0200,201,,,Types of Applications [R-07.2015],,,,
MPEP,0200,,p1,,,,,,
MPEP,0200,,p1,,,,,,
MPEP,0200,,p2,,,,,,
MPEP,0200,201.01,,,National Applications [R-08.2017],,,,
MPEP,0200,,p1,,,,35 U.S.C. 111; ,,
MPEP,0200,,p1,,,,35 U.S.C. 111; ,,
MPEP,0200,201.01(I),,,APPLICATIONS FILED UNDER 35 U.S.C. 111,,,,
MPEP,0200,201.01(I),p1,,,,35 U.S.C. 111(a); ,37 CFR 1.53(b); 37 CFR 1.53(d); ,
MPEP,0200,201.01(I),p2,,,,,37 CFR 1.53(d); ,
MPEP,0200,201.01(I),p3,,,,35 U.S.C. 111(a); 35 U.S.C. 171(c); 35 U.S.C. 111(c); ,,
MPEP,0200,201.01(I),p4,,,,35 U.S.C. 111(b); 35 U.S.C. 111(a); ,37 CFR 1.53(c); ,
MPEP,0200,201.01(II),,,INTERNATIONAL APPLICATION DESIGNATING THE UNITED STATES,,,,
MPEP,0200,,p1,,,,,,
MPEP,0200,201.01(III),,,INTERNATIONAL DESIGN APPLICATION DESIGNATING THE UNITED STATES,,,,
MPEP,0200,,p1,,,,,,
MPEP,0200,201.02,,,General Terms Used to Describe Applications [R-07.2015],,,,
MPEP,0200,201.02,,,Definition of a Substitute,,,,
MPEP,0200,201.03,,,[Reserved] [R-],,,,
MPEP,0200,201.04,,,Provisional Application [R-08.2017],,,,
MPEP,0200,201.04(I),,,"PROVISIONAL APPLICATION FILED ON OR AFTER DECEMBER 18, 2013",,,,
MPEP,0200,,p1,,,,35 U.S.C. 111; 35 U.S.C. 111(b); ,,
MPEP,0200,,p2,,,,,,
MPEP,0200,201.04(II),,,"PROVISIONAL APPLICATION FILED BEFORE DECEMBER 18, 2013",,,,
MPEP,0200,,p1,,,,35 U.S.C. 111(b); ,,
MPEP,0200,,p2,,,,,,
MPEP,0200,201.04(III),,,PROVISIONAL APPLICATION - IN GENERAL,,,,
MPEP,0200,201.04(III),p1,,,,35 U.S.C. 119(e); 35 U.S.C. 154(a)(3); ,,
MPEP,0200,201.04(III),p2,,,,,,
MPEP,0200,201.04(III),p3,,,,,,
MPEP,0200,201.05,,,Reissue Application [R-11.2013],,,,
MPEP,0200,201.06,,,Divisional Application [R-08.2017],,,,
MPEP,0200,201.06,,,Possible Status as Divisional,,,,
MPEP,0200,201.06(a),,,Former 37 CFR 1.60 Divisional Continuation Procedure [R-08.2012],,,,
MPEP,0200,201.06(b),,,Former 37 CFR 1.62 File Wrapper Continuing Procedure [R-08.2012],,,,
MPEP,0200,201.06(c),,,37 CFR 1.53(b) and 37 CFR 1.63(d) Divisional-Continuation Procedure [R-08.2017],,,,
MPEP,0200,201.06(c)(I),,,IN GENERAL,,,,
MPEP,0200,201.06(c)(I),p1,,,,35 U.S.C. 371; 35 U.S.C. 111(b); 35 U.S.C. 111(a); 35 U.S.C. 101; 35 U.S.C. 171; 35 U.S.C. 161; 35 U.S.C. 251; ,37 CFR 1.53(b); 37 CFR 1.495; 37 CFR 1.53(c); 37 CFR 1.53(d); ,
MPEP,0200,201.06(c)(I),p2,,,,35 U.S.C. 111(a); 35 U.S.C. 171(c); 35 U.S.C. 111(c); ,,
MPEP,0200,201.06(c)(I),p3,,,,35 U.S.C. 112; ,37 CFR 1.53(b); 37 CFR 1.71; 37 CFR 1.75; 37 CFR 1.81(a); ,
MPEP,0200,201.06(c)(I),p4,,,,,37 CFR 1.63; 37 CFR 1.64; 37 CFR 1.175; 37 CFR 1.162; 37 CFR 1.51(b); 37 CFR 1.16(f); 37 CFR 1.76; ,
MPEP,0200,201.06(c)(I),p5,,,,,37 CFR 1.63; 37 CFR 1.175; 37 CFR 1.162; 37 CFR 1.51(b); 37 CFR 1.16(f); 37 CFR 1.53(f); ,
MPEP,0200,201.06(c)(I),p6,,,,,37 CFR 1.78(d)(2); 37 CFR 1.78(e); 37 CFR 1.17(m); ,
MPEP,0200,201.06(c)(II),,,OATH/DECLARATION,,,,
MPEP,0200,201.06(c)(III),,,SPECIFICATION AND DRAWINGS,,,,
MPEP,0200,201.06(c)(III),p1,,,,35 U.S.C. 111(a); 35 U.S.C. 115; 35 U.S.C. 120; ,37 CFR 1.53(b); 37 CFR 1.78(d)(2); ,
MPEP,0200,201.06(c)(III),p2,,,,,37 CFR 1.53(b); 37 CFR 1.125; 37 CFR 1.67(b); ,
MPEP,0200,201.06(c)(III),p3,,,,,,
MPEP,0200,201.06(c)(III),p4,,,,35 U.S.C. 122(b); 35 U.S.C. 154(d); ,37 CFR 1.53(b); 37 CFR 1.115(a)(1); 37 CFR 1.121(b)(3); ,
MPEP,0200,201.06(c)(III),p5,,,,,,
MPEP,0200,201.06(c)(IV),,,INCORPORATION BY REFERENCE,,,,
MPEP,0200,201.06(c)(IV),p1,,,,,37 CFR 1.57(c); ,
MPEP,0200,201.06(c)(IV),p2,,,,35 U.S.C. 120; ,37 CFR 1.78(d); 37 CFR 1.57(b); 37 CFR 1.57(b)(4); 37 CFR 1.57(b)(1); ,
MPEP,0200,201.06(c)(IV),p3,,,,35 U.S.C. 120; ,37 CFR 1.57(b); 37 CFR 1.57(a); 37 CFR 1.57(c); ,
MPEP,0200,201.06(c)(IV),p4,,,,35 U.S.C. 132(a); 35 U.S.C. 120; ,,
MPEP,0200,201.06(c)(IV),p5,,,,35 U.S.C. 112(a); ,37 CFR 1.57(b); 37 CFR 1.78; ,"In re de Seversky, 474 F.2d 671, 177 USPQ 144 (CCPA 1973). See MPEP § 608.01(p); "
MPEP,0200,201.06(c)(IV)(A),,,Application NOT Entitled to a Filing Date,,,,
MPEP,0200,201.06(c)(IV)(A),p1,,,,,37 CFR 1.53(e); 37 CFR 1.182; ,
MPEP,0200,201.06(c)(IV)(A),p2,,,,,37 CFR 1.53(e); 37 CFR 1.17(f); 37 CFR 1.57(b)(3); ,
MPEP,0200,201.06(c)(IV)(A),p3,,,,,37 CFR 1.182; ,
MPEP,0200,201.06(c)(IV)(B),,,Application Entitled to a Filing Date,,,,
MPEP,0200,201.06(c)(IV)(B),p1,,,,,37 CFR 1.57(b); 37 CFR 1.57(b)(1); ,
MPEP,0200,201.06(c)(IV)(B),p2,,,,,37 CFR 1.57(h); ,
MPEP,0200,201.06(c)(V),,,INVENTORSHIP IN A CONTINUING APPLICATION,,,,
MPEP,0200,201.06(c)(V)(A),,,"Applications Filed On or After September 16, 2012",,,,
MPEP,0200,201.06(c)(V)(A),p1,,,,35 U.S.C. 115; ,37 CFR 1.63; 37 CFR 1.64; ,
MPEP,0200,201.06(c)(V)(A),p2,,,,35 U.S.C. 111(a); ,37 CFR 1.63(d)(2); 37 CFR 1.33(b); 37 CFR 1.63(d)(3); 37 CFR 1.64; ,
MPEP,0200,201.06(c)(V)(A),p3,,,,,37 CFR 1.63(f); 37 CFR 1.64; ,
MPEP,0200,201.06(c)(V)(A),p4,,,,,,
MPEP,0200,201.06(c)(V)(B),,,"Applications Filed Prior to September 16, 2012",,,,
MPEP,0200,201.06(c)(V)(B),p1,,,,,37 CFR 1.63(d); 37 CFR 1.48(a); 37 CFR 1.53(b); 37 CFR 1.33(b); ,
MPEP,0200,201.06(c)(V)(B),p2,,,,,37 CFR 1.63; 37 CFR 1.53(b); ,
MPEP,0200,201.06(c)(V)(B),p3,,,,,,
MPEP,0200,201.06(c)(VI),,,SUBSTITUTE STATEMENT AND RULE 47 ISSUES,,,,
MPEP,0200,201.06(c)(VI)(A),,,Substitute Statement,,,,
MPEP,0200,201.06(c)(VI)(A),p1,,,,35 U.S.C. 120; ,37 CFR 1.63(d)(1); 37 CFR 1.64; 37 CFR 1.51(b)(2); 37 CFR 1.53(f); 37 CFR 1.497; 37 CFR 1.78; ,
MPEP,0200,201.06(c)(VI)(B),,,Pre-AIA 37 CFR 1.47 Issues,,,,
MPEP,0200,201.06(c)(VI)(B),p1,,,,35 U.S.C. 120; ,37 CFR 1.63(d)(3); 37 CFR 1.47; 37 CFR 1.63(d)(3)(i); 37 CFR 1.42; ,
MPEP,0200,201.06(c)(VI)(B),p2,,,,,37 CFR 1.53(b); 37 CFR 1.47; 37 CFR 1.47(c); ,
MPEP,0200,201.06(c)(VI)(B),p3,,,,35 U.S.C. 115; ,,
MPEP,0200,201.06(c)(VII),,,CHANGE OF ATTORNEY/CORRESPONDENCE ADDRESS,,,,
MPEP,0200,201.06(c)(VII),p1,,,,35 U.S.C. 120; ,37 CFR 1.32(d); ,
MPEP,0200,201.06(c)(VIII),,,SMALL ENTITY OR MICRO ENTITY STATUS,,,,
MPEP,0200,201.06(c)(VIII),p1,,,,,37 CFR 1.53(b); 37 CFR 1.27; ,
MPEP,0200,201.06(c)(VIII),p2,,,,,37 CFR 1.53; 37 CFR 1.53(d); 37 CFR 1.29(e); ,
MPEP,0200,201.06(c)(IX),,,COPIES OF AFFIDAVITS,,,,
MPEP,0200,201.06(c)(IX),p1,,,,,37 CFR 1.130; 37 CFR 1.53(b); ,
MPEP,0200,201.06(c)(IX),p2,,,,,,
MPEP,0200,201.06(c),,,fidavits or Declarations in Prior Application,,,,
MPEP,0200,201.06(c)(X),,,EXTENSIONS OF TIME,,,,
MPEP,0200,201.06(c)(X),p1,,,,,37 CFR 1.53(b); 37 CFR 1.136(a)(3); 37 CFR 1.17; 37 CFR 1.8; 37 CFR 1.10; ,
MPEP,0200,,,,ABANDONMENT OF THE PRIOR NONPROVISIONAL APPLICATION,,,,
MPEP,0200,,p1,,,,,37 CFR 1.53(b); 37 CFR 1.138; 37 CFR 1.34; ,
MPEP,0200,,p2,,,,,37 CFR 1.53(b); 37 CFR 1.313; ,
MPEP,0200,,p3,,,,,,
MPEP,0200,,p4,,,,,,
MPEP,0200,,,,EXAMINATION,,,,
MPEP,0200,,p1,,,,,37 CFR 1.53(b); ,
MPEP,0200,,p2,,,,35 U.S.C. 115; ,37 CFR 1.53(b); 37 CFR 1.121; ,
MPEP,0200,,p3,,,,,37 CFR 1.53(b); 37 CFR 1.63(d); 37 CFR 1.57(b); ,
MPEP,0200,201.06(d),,,37 CFR 1.53(d) Continued Prosecution Application (CPA) Practice [R-08.2017],,,,
MPEP,0200,201.06(d)(I),,,CPA PRACTICE ELIMINATED AS TO UTILITY AND PLANT APPLICATIONS,,,,
MPEP,0200,201.06(d)(I),p1,,,,,37 CFR 1.114; 37 CFR 1.53(b); 37 CFR 1.53(d); ,
MPEP,0200,201.06(d)(I),p2,,,,,37 CFR 1.53(b); ,
MPEP,0200,201.06(d)(I),p3,,,,,,
MPEP,0200,201.06(d)(I)(A),,,"Applications Filed on or After June 8, 1995",,,,
MPEP,0200,201.06(d)(I)(A),p1,,,,,37 CFR 1.114; 37 CFR 1.17(e); 37 CFR 1.137; 37 CFR 1.114(c); ,
MPEP,0200,201.06(d)(I)(A),p2,,,,,37 CFR 1.145; 37 CFR 1.114; 37 CFR 1.17(e); ,
MPEP,0200,201.06(d)(I)(B),,,"Applications Filed Before June 8, 1995",,,,
MPEP,0200,201.06(d)(I)(B),p1,,,,,37 CFR 1.53(b); 37 CFR 1.137; ,
MPEP,0200,201.06(d)(II),,,FILING AND INITIAL PROCESSING OF CPAs FOR DESIGN APPLICATIONS,,,,
MPEP,0200,201.06(d)(II)(A),,,In General,,,,
MPEP,0200,201.06(d)(II)(A),p1,,,,,37 CFR 1.53(b); 37 CFR 1.53(d); 37 CFR 1.51(b); 37 CFR 1.53(f)(3)(i); 37 CFR 1.54(b); 37 CFR 1.102; 37 CFR 1.155; 37 CFR 1.60; 37 CFR 1.115; ,
MPEP,0200,201.06(d)(II)(A),p2,,,,35 U.S.C. 120; ,37 CFR 1.53(d)(2)(v); 37 CFR 1.53(b); 37 CFR 1.182; ,
MPEP,0200,201.06(d)(II)(A),p3,,,,,37 CFR 1.53(d); 37 CFR 1.53(b); ,
MPEP,0200,201.06(d)(II)(A),p4,,,,35 U.S.C. 132; 35 U.S.C. 112(a); ,37 CFR 1.53(d)(5); 37 CFR 1.125; 37 CFR 1.125(b); 37 CFR 1.182; ,
MPEP,0200,201.06(d)(II)(A),p5,,,,,37 CFR 1.51(b); ,
MPEP,0200,201.06(d)(II)(A),p6,,,,35 U.S.C. 111(a); 35 U.S.C. 115; ,37 CFR 1.53(d); 37 CFR 1.16; ,
MPEP,0200,201.06(d)(II)(A),p7,,,,,,
MPEP,0200,201.06(d)(II)(A),p8,,,,,37 CFR 1.53(d); 37 CFR 1.53(b); 37 CFR 1.114; ,
MPEP,0200,201.06(d)(II)(B),,,Conditions for Filing a CPA,,,,
MPEP,0200,201.06(d)(II)(B),p1,,,,,37 CFR 1.53(d); 37 CFR 1.51(b); 37 CFR 1.53(d)(1); 37 CFR 1.63(d); ,
MPEP,0200,201.06(d)(II)(B),p2,,,,,37 CFR 1.53(d); 37 CFR 1.313(c); ,
MPEP,0200,201.06(d)(II)(B),p3,,,,,37 CFR 1.114; ,
MPEP,0200,201.06(d)(II)(C),,,Initial Processing,,,,
MPEP,0200,201.06(d)(II)(C),p1,,,,,37 CFR 1.51(b); 37 CFR 1.63; 37 CFR 1.53(h); ,
MPEP,0200,201.06(d)(II)(D),,,Incorrect Patent Application Number Identified,,,,
MPEP,0200,201.06(d)(II)(D),p1,,,,,37 CFR 1.53(d)(2)(i); 37 CFR 1.5(a); 37 CFR 1.8; 37 CFR 1.10; ,
MPEP,0200,201.06(d)(II)(D),p2,,,,,37 CFR 1.53(d)(8); ,
MPEP,0200,201.06(d)(II)(E),,,Signature Requirement,,,,
MPEP,0200,201.06(d)(II)(E),p1,,,,,37 CFR 1.53(d)(2)(v); 37 CFR 1.33(b); ,
MPEP,0200,201.06(d)(II)(F),,,Filing Date,,,,
MPEP,0200,201.06(d)(II)(F),p1,,,,,37 CFR 1.53(d)(2); ,
MPEP,0200,201.06(d)(II)(F),p2,,,,,37 CFR 1.6(a)(4); ,
MPEP,0200,201.06(d)(II)(F),p3,,,,,37 CFR 1.6(a)(3); ,
MPEP,0200,201.06(d)(II)(F),p4,,,,,,
MPEP,0200,201.06(d)(II)(F),p5,,,,,37 CFR 1.53(f); ,
MPEP,0200,201.06(d)(II)(F),p6,,,,,37 CFR 1.6(f); ,
MPEP,0200,201.06(d)(II)(F),p7,,,,,37 CFR 1.8; 37 CFR 1.8(a)(2)(i)(A); 37 CFR 1.6(a)(3); ,
MPEP,0200,201.06(d)(II)(G),,,Filing Fee,,,,
MPEP,0200,201.06(d)(II)(G),p1,,,,,37 CFR 1.16(b); 37 CFR 1.16(l); 37 CFR 1.16(p); 37 CFR 1.53(d)(3); ,
