Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,2600,2601,,,Introduction [R-07.2015],,,,
MPEP,2600,2601.01,,,Flowcharts [R-07.2015],,,,
MPEP,2600,2602,,,Citation of Prior Art [R-07.2015],,,,
MPEP,2600,2603,,,- 2608 [Reserved],,,,
MPEP,2600,2609,,,,,,,
MPEP,2600,2610,,,Request for,,,,
MPEP,2600,2611,,,Time for Requesting,,,,
MPEP,2600,2612,,,Persons Who May File a Request [R-11.2013],,,,
MPEP,2600,2613,,,Representative of Requester [R-08.2012],,,,
MPEP,2600,2614,,,Content of Request for,,,,
MPEP,2600,2615,,,Fee for Requesting,,,,
MPEP,2600,2616,,,Substantial New Question of Patentability/Reasonable Likelihood That Requester Will Prevail [R-11.2013],,,,
MPEP,2600,2617,,,Statement in the Request Applying Prior Art [R-11.2013],,,,
MPEP,2600,2618,,,Copies of Prior Art (Patents and Printed Publications) [R-11.2013],,,,
MPEP,2600,2619,,,Copy of Printed Patent [R-11.2013],,,,
MPEP,2600,2620,,,Certificate of Service [R-11.2013],,,,
MPEP,2600,2621,,,[Reserved],,,,
MPEP,2600,2622,,,Address of Patent Owner [R-07.2015],,,,
MPEP,2600,2623,,,Withdrawal of Attorney or Agent [R-07.2015],,,,
MPEP,2600,2624,,,Correspondence [R-07.2015],,,,
MPEP,2600,2625,,,Untimely Paper Filed Prior to First Office Action [R-07.2015],,,,
MPEP,2600,2626,,,Initial Processing of Request for,,,,
MPEP,2600,2627,,,Incomplete Request for,,,,
MPEP,2600,2628,,,[Reserved],,,,
MPEP,2600,2629,,,Notice of Request for,,,,
MPEP,2600,2630,,,Constructive Notice to Patent Owner [R-07.2015],,,,
MPEP,2600,2631,,,Processing of Request Corrections [R-07.2015],,,,
MPEP,2600,2632,,,Public Access [R-07.2015],,,,
MPEP,2600,2632.01,,,Determining If a Reexamination Request Was Filed for a Patent [R-07.2015],,,,
MPEP,2600,,,,DETERMINING ON PALM IF A REEXAMINATION REQUEST HAS BEEN FILED FOR A GIVEN PATENT NUMBER,,,,
MPEP,2600,,p1,,,,,,
MPEP,2600,,,,Using the USPTO Intranet,,,,
MPEP,2600,,p1,,,,,,
MPEP,2600,,p2,,,,,,
MPEP,2600,,p3,,,,,,
MPEP,2600,,p4,,,,,,
MPEP,2600,,p5,,,,,,
MPEP,2600,,p6,,,,,,
MPEP,2600,2633,,,[Reserved],,,,
MPEP,2600,2634,,,Fee Processing and Procedure [R-07.2015],,,,
MPEP,2600,2635,,,Record Systems [R-07.2015],,,,
MPEP,2600,2636,,,Assignment of Reexamination [R-07.2015],,,,
MPEP,2600,2636(I),,,EXAMINER ASSIGNMENT OF THE REEXAMINATION PROCEEDING,,,,
MPEP,2600,2636(I),p1,,,,,,
MPEP,2600,2636(I)(A),,,Examiner Assignment Policy,,,,
MPEP,2600,2636(I)(A),p1,,,,,,
MPEP,2600,2636(I)(A),p2,,,,,,
MPEP,2600,2636(I)(A),p3,,,,,,
MPEP,2600,,,,Copending reissue and reexamination proceeding:,,,,
MPEP,2600,2636(I)(B),,,Consequences of Inadvertent Assignment to an  Original Examiner,,,,
MPEP,2600,2636(I)(B),p1,,,,,,
MPEP,2600,2636(I)(B),p2,,,,,37 CFR 1.939(b); ,
MPEP,2600,2637,,,[Reserved],,,,
MPEP,2600,2638,,,Time Reporting [R-11.2013],,,,
MPEP,2600,2639,,,[Reserved],,,,
MPEP,2600,2640,,,Decision on Request [R-07.2015],,,,
MPEP,2600,,p1,,,,,,
MPEP,2600,,p1,,,,,,
