Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,1200,1201,,,Introduction [R-08.2017],,,,
MPEP,1200,1202,,,Composition of Board [R-08.2017],,,,
MPEP,1200,1203,,,Administrative Handling [R-08.2017],,,,
MPEP,1200,1203(I),,,DOCKETING PROCEDURE,,,,
MPEP,1200,1203(I),p1,,,,,,
MPEP,1200,1203(I),p2,,,,,,
MPEP,1200,1203(II),,,SPECIAL CASE,,,,
MPEP,1200,1203(II),p1,,,,,,
MPEP,1200,1203(II),p2,,,,,37 CFR 1.102; ,
MPEP,1200,1204,,,Notice of Appeal [R-08.2017],,,,
MPEP,1200,1204(I),,,APPEAL FEES,,,,
MPEP,1200,1204(I),p1,,,,,,
MPEP,1200,1204(I),p2,,,,,,
MPEP,1200,1204(II),,,APPEAL BY PATENT APPLICANT,,,,
MPEP,1200,1204(II),p1,,,,,37 CFR 1.134; 37 CFR 1.114; ,
MPEP,1200,1204(II),p2,,,,,37 CFR 1.116; ,
MPEP,1200,1204(II),p3,,,,,37 CFR 1.111; 37 CFR 1.116; ,
MPEP,1200,1204(II),p4,,,,,,
MPEP,1200,1204(II),p5,,,,,37 CFR 1.116; ,
MPEP,1200,1204(II),p6,,,,,37 CFR 1.136(a); ,
MPEP,1200,1204(II),p7,,,,,,
MPEP,1200,1204(III),,,APPEAL BY PATENT OWNER,,,,
MPEP,1200,1204(III),p1,,,,35 U.S.C. 306; 35 U.S.C. 134; ,,
MPEP,1200,1204(III),p2,,,,,,
MPEP,1200,1204(III),p3,,,,,,
MPEP,1200,1204(III),p4,,,,,37 CFR 1.134; 37 CFR 1.550(c); ,
MPEP,1200,1204(III),p5,,,,,37 CFR 1.570; ,
MPEP,1200,1204(III),p6,,,,35 U.S.C. 311; ,,
MPEP,1200,1204(III),p7,,,,,,
MPEP,1200,1204(IV),,,ACKNOWLEDGEMENT,,,,
MPEP,1200,1204(IV),p1,,,,,,
MPEP,1200,1204(IV),p2,,,,,,
MPEP,1200,1204(V),,,DEFECTIVE NOTICE OF APPEAL,,,,
MPEP,1200,1204(V),p1,,,,,,
MPEP,1200,1204(V),p2,,,,,,
MPEP,1200,1204.01,,,Reinstatement of Appeal [R-11.2013],,,,
MPEP,1200,1204.02,,,Pre-Appeal Brief Review Request and Conference Pilot Program [R-08.2017],,,,
MPEP,1200,1204.03,,,Interviews After Notice of Appeal [R-11.2013],,,,
MPEP,1200,1204.04,,,Official Record on Appeal [R-08.2017],,,,
MPEP,1200,1205,,,Appeal Brief [R-11.2013],,,,
MPEP,1200,1205.01,,,Time for Filing Appeal Brief [R-08.2017],,,,
MPEP,1200,1205.01,,,0 Extension To File Brief - Granted,,,,
MPEP,1200,1205.01,,,1 Extension To File Brief - Denied,,,,
MPEP,1200,,p1,,,,,,
MPEP,1200,,p2,,,,,,
MPEP,1200,1205.01,,,"9 Appeal Dismissed - Allowed Claims, Formal Matters Remaining",,,,
MPEP,1200,1205.02,,,Appeal Brief Content [R-08.2017],,,,
MPEP,1200,1205.03,,,Non-Compliant Appeal Brief and Amended Brief [R-08.2017],,,,
MPEP,1200,1206,,,Amendments and Affidavits or Other Evidence Filed With or After Appeal [R-08.2017],,,,
MPEP,1200,1206(I),,,AMENDMENTS,,,,
MPEP,1200,1206(I),p1,,,,,,
MPEP,1200,1206(I),p2,,,,,,
MPEP,1200,1206(II),,,AFFIDAVITS OR OTHER EVIDENCE,,,,
MPEP,1200,1206(II),p1,,,,,,
MPEP,1200,1207,,,Examiner’s Answer [R-11.2013],,,,
MPEP,1200,1207.01,,,Appeal Conference [R-08.2017],,,,
MPEP,1200,1207.02,,,Contents of Examiner’s Answer [R-08.2017],,,,
MPEP,1200,1207.02,,,9 Examiner’s Answer Cover Sheet,,,,
MPEP,1200,1207.02,,,4 Grounds of Rejection to be Reviewed on Appeal,,,,
MPEP,1200,1207.02,,,"4.01 Statement of Grounds of Rejection, not modified",,,,
MPEP,1200,1207.02,,,"4.02 Statement of Grounds of Rejection, modified",,,,
MPEP,1200,1207.02,,,5 Restatement of Rejection,,,,
MPEP,1200,1207.02,,,6 New Grounds of Rejection - Heading,,,,
MPEP,1200,1207.02,,,7 Withdrawn Rejections,,,,
MPEP,1200,1207.02,,,1 Response to Argument,,,,
MPEP,1200,1207.02,,,"9 Conclusion to Examiner’s Answer, No New Grounds of Rejection",,,,
MPEP,1200,1207.02,,,9.01 Conclusion to Examiner’s Answer Raising New Grounds of Rejection,,,,
MPEP,1200,1207.02,,,9.02 Dismissal Following New Ground(s) of Rejection in Examiner’s Answer,,,,
MPEP,1200,1207.03,,,New Ground of Rejection in Examiner’s Answer [R-08.2017],,,,
MPEP,1200,1207.03(I),,,REQUIREMENTS FOR A NEW GROUND OF REJECTION,,,,
MPEP,1200,1207.03(I),p1,,,,,,
MPEP,1200,1207.03(II),,,SITUATIONS WHERE NEW GROUNDS OF REJECTION ARE NOT PERMISSIBLE,,,,
MPEP,1200,1207.03(II),p1,,,,,,
MPEP,1200,1207.03(III),,,DESIGNATION AS A NEW GROUND OF REJECTION IN AN EXAMINER'S ANSWER,,,,
MPEP,1200,1207.03(III),p1,,,,,37 CFR 1.113; 37 CFR 1.116; ,
MPEP,1200,1207.03(III),p2,,,,,,"In re Hoch, 428 F.2d 1341, 1342 n.3, 166 USPQ 406, 407 n.3 (CCPA 1970); "
MPEP,1200,1207.03(III),p3,,,,,,
MPEP,1200,1207.03(III),p4,,,,,,"In re Kronig, 539 F.2d 1300, 1303, 190 USPQ 425, 427 (CCPA 1976); In re Leithem, 661 F.3d 1316, 100 USPQ2d 1155 (Fed. Cir. 2011); In re Jung, 637 F.3d 1356, 1364–65, 98 USPQ2d 1174, 1180 (Fed. Cir. 2001); In re Noznick, 391 F.2d 946, 949, 157 USPQ 266, 269 (CCPA 1968); In re Krammes, 314 F.2d 813, 817, 137 USPQ 60, 63 (CCPA 1963); In re Cowles, 156 F.2d 551, 555, 70 USPQ 419, 422 (CCPA 1946); "
MPEP,1200,1207.03(a),,,Determining Whether a Ground of Rejection is New [R-08.2017],,,,
MPEP,1200,1207.03(a)(I),,,SITUATIONS WHERE A GROUND OF REJECTION IS NEW,,,,
MPEP,1200,1207.03(a)(I),p1,,,,,,"In re Ahlert, 424 F.2d 1088, 1092, 165 USPQ 418, 421 (CCPA 1970); "
MPEP,1200,,,,Factual Situations That Constitute a New Ground of Rejection,,,,
MPEP,1200,1207.03(a)(II),,,SITUATIONS THAT ARE NOT CONSIDERED NEW GROUNDS OF REJECTION,,,,
MPEP,1200,1207.03(a)(II),p1,,,,35 U.S.C. 103; ,,"In re Kronig, 539 F.2d 1300, 1302-03, 190 USPQ 425, 426-27 (CCPA 1976); "
MPEP,1200,1207.03(a)(II),p2,,,,,,
MPEP,1200,,,,Factual Situations That Do Not Constitute a New Ground of Rejection,,,,
MPEP,1200,1207.03(b),,,Petition to Designate a New Ground of Rejection and to Reopen Prosecution [R-11.2013],,,,
MPEP,1200,1207.03(c),,,Appellant's Reply to New Grounds of Rejection [R-08.2017],,,,
MPEP,1200,1207.03(c)(I),,,REQUEST THAT PROSECUTION BE REOPENED BY FILING A REPLY,,,,
MPEP,1200,1207.03(c)(I),p1,,,,,37 CFR 1.111; ,
MPEP,1200,1207.03(c)(I),p2,,,,,37 CFR 1.135(c); ,
MPEP,1200,1207.03(c)(I),p3,,,,,37 CFR 1.111; 37 CFR 1.97(c); 37 CFR 1.17(p); ,
MPEP,1200,1207.03(c)(II),,,REQUEST THAT THE APPEAL BE MAINTAINED BY FILING A REPLY BRIEF,,,,
MPEP,1200,1207.03(c)(II),p1,,,,,,
MPEP,1200,1207.03(c)(III),,,FAILURE TO REPLY TO A NEW GROUND OF REJECTION,,,,
MPEP,1200,1207.03(c)(III),p1,,,,,,
MPEP,1200,1207.03(c)(III),p2,,,,,37 CFR 1.111; ,
MPEP,1200,1207.03(c)(III),p3,,,,,,
MPEP,1200,1207.04,,,Reopening of Prosecution After Appeal [R-11.2013],,,,
MPEP,1200,1207.04,,,9 Reopening of Prosecution After Appeal Brief,,,,
MPEP,1200,1207.05,,,Substitute Examiner’s Answer [R-11.2013],,,,
MPEP,1200,1207.05(I),,,SUBSTITUTE EXAMINER’S ANSWER RESPONDING TO A REMAND FOR FURTHER CONSIDERATION OF REJECTION,,,,
MPEP,1200,1207.05(I),p1,,,,,,
MPEP,1200,1207.05,,,5 Substitute Examiner’s Answer - On Remand FOR FURTHER CONSIDERATION OF A REJECTION,,,,
MPEP,1200,1207.05(A),,,Appellant’s Reply,,,,
MPEP,1200,1207.05(A),p1,,,,,,
MPEP,1200,1207.05(A)(1),,,Request That Prosecution Be Reopened by Filing a Reply,,,,
MPEP,1200,1207.05(A)(1),p1,,,,,37 CFR 1.111; ,
MPEP,1200,1207.05(A)(1),p2,,,,,37 CFR 1.135(c); ,
MPEP,1200,1207.05(A)(1),p3,,,,,37 CFR 1.111; 37 CFR 1.97(c); 37 CFR 1.17(p); ,
MPEP,1200,1207.05(A)(2),,,Request That the Appeal Be Maintained by Filing a Reply Brief,,,,
MPEP,1200,1207.05(A)(2),p1,,,,,,
MPEP,1200,1207.05(B),,,Failure To Reply to a Substitute Examiner’s Answer Under 37 CFR 41.50(a),,,,
MPEP,1200,1207.05(B),p1,,,,,37 CFR 1.111; ,
MPEP,1200,1207.05(B),p2,,,,,,
MPEP,1200,1207.05(II),,,SUBSTITUTE EXAMINER’S ANSWER RESPONDING TO A REMAND THAT IS NOT FOR FURTHER CONSIDERATION OF REJECTION,,,,
MPEP,1200,1207.05(II),p1,,,,,,
MPEP,1200,1208,,,Reply Briefs and Fee for Forwarding Appeal [R-11.2013],,,,
MPEP,1200,1208(I),,,REPLY BRIEF,,,,
MPEP,1200,1208(I),p1,,,,,37 CFR 1.181; 37 CFR 1.136(b); 37 CFR 1.136(a); 37 CFR 1.111; ,
MPEP,1200,1208(II),,,EXAMINER’S RESPONSE TO A REPLY BRIEF,,,,
MPEP,1200,1208(II),p1,,,,,,
MPEP,1200,1208.01,,,Fee for Forwarding an Appeal to the Board [R-11.2013],,,,
MPEP,1200,1209,,,Oral Hearing [R-11.2013],,,,
MPEP,1200,,,,PARTICIPATION BY EXAMINER,,,,
MPEP,1200,,p1,,,,,,
MPEP,1200,1209,,,.279.03 Request to Present Oral Arguments,,,,
MPEP,1200,1210,,,Actions Subsequent to Examiner’s Answer but Before Board’s Decision [R-11.2013],,,,
MPEP,1200,1210(I),,,JURISDICTION OF BOARD,,,,
MPEP,1200,1210(II),,,ABANDONMENT OF APPEAL: APPLICATION REFILED OR ABANDONED,,,,
MPEP,1200,1210(II),p1,,,,,,
MPEP,1200,1210(II),p2,,,,,,
MPEP,1200,1211,,,Remand by Director or Board [R-08.2017],,,,
MPEP,1200,1211.01,,,Remand by Board for Further Consideration of Rejection [R-11.2013],,,,
MPEP,1200,1211.01,,,5 Substitute Examiner’s Answer - On Remand FOR FURTHER CONSIDERATION OF A REJECTION,,,,
MPEP,1200,1211.02,,,Remand To Consider Amendment [R-11.2013],,,,
MPEP,1200,1211.03,,,Remand To Consider Affidavits or Declarations [R-11.2013],,,,
MPEP,1200,1211.04,,,Remand by Board for Further Search [R-08.2012],,,,
MPEP,1200,1212,,,Board Requires Appellant to Address Matter [R-08.2017],,,,
MPEP,1200,1213,,,Decision by Board [R-11.2013],,,,
MPEP,1200,1213.01,,,[Reserved] [R-],,,,
MPEP,1200,1213.02,,,New Grounds of Rejection by Board [R-11.2013],,,,
MPEP,1200,1213.03,,,Publication of and Public Access to Board Decision [R-11.2013],,,,
MPEP,1200,1214,,,Procedure Following Decision by Board [R-11.2013],,,,
MPEP,1200,1214.01,,,Procedure Following New Ground of Rejection by Board [R-08.2017],,,,
MPEP,1200,1214.01(I),,,SUBMISSION OF AMENDMENT OR NEW EVIDENCE,,,,
MPEP,1200,1214.01(I),p1,,,,,37 CFR 1.130; ,
MPEP,1200,1214.01(I),p2,,,,,,
MPEP,1200,1214.01(I),p3,,,,,,
MPEP,1200,1214.01(I),p4,,,,,,"In re McNeil-PPC, 574 F.3d 1393, 91 USPQ2d 1576 (Fed. Cir. 2009); "
MPEP,1200,1214.01(I),p5,,,,,,
MPEP,1200,1214.01(I),p6,,,,,,
MPEP,1200,1214.01(II),,,REQUEST FOR REHEARING,,,,
MPEP,1200,1214.01(II),p1,,,,,,"In re Greenfield, 40 F.2d 775, 5 USPQ 474 (CCPA 1930); "
MPEP,1200,1214.01(II),p2,,,,,,
MPEP,1200,1214.02,,,[Reserved] [R-],,,,
MPEP,1200,1214.03,,,Rehearing [R-11.2013],,,,
MPEP,1200,1214.04,,,Examiner Reversed in Whole [R-08.2017],,,,
MPEP,1200,1214.05,,,Cancellation of Claims Not Appealed [R-11.2013],,,,
MPEP,1200,1214.06,,,Examiner Sustained in Whole or in Part; Claims Require Action [R-08.2017],,,,
MPEP,1200,1214.06(I),,,NO CLAIMS STAND ALLOWED,,,,
MPEP,1200,1214.06(I),p1,,,,,37 CFR 1.570; ,
MPEP,1200,1214.06(I),p2,,,,,,
MPEP,1200,1214.06(I),p3,,,,,,
MPEP,1200,1214.06,,,1 Examiner Sustained in Part - Requirement of Rewriting Dependent Claims (No Allowed Claim),,,,
MPEP,1200,1214.06(II),,,CLAIMS STAND ALLOWED,,,,
